frame_index,mode,stamp_sec,stamp_nanosec,frame_id,visualization_path,tx,ty,tz,qx,qy,qz,qw,rot_x_deg,rot_y_deg,rot_z_deg,delta_rot_x_deg,delta_rot_y_deg,delta_rot_z_deg,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
207,track,1784510370,867655466,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000207.png,0.02674790,-0.04025248,0.47605574,0.46143210,0.00090063,-0.00047374,0.88717496,54.95920181,0.11659504,-0.00055101,2.98257375,-0.28182364,0.13489339,0.99999809,0.00167153,0.00116110,0.02674790,-0.00000962,0.57416010,-0.81874216,-0.04025248,-0.00203497,0.81874108,0.57415789,0.47605574,-0.00000000,-0.00000000,-0.00000000,1.00000000
208,track,1784510370,917565019,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000208.png,0.02816979,-0.03929641,0.47084162,0.51187420,0.01015089,-0.00650432,0.85897583,61.58198166,1.38080633,-0.04483864,6.61695719,0.68953300,-1.06054366,0.99970949,0.02156586,0.01078018,0.02816979,-0.00078235,0.47588465,-0.87950635,-0.03929641,-0.02409729,0.87924296,0.47576222,0.47084162,-0.00000000,-0.00000000,-0.00000000,1.00000000
209,track,1784510370,967608472,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000209.png,0.03040227,-0.03825230,0.46079195,0.57749999,0.02163221,-0.01506478,0.81596494,70.57865143,3.02099109,0.02296799,8.98370361,0.84000963,-1.41041791,0.99861044,0.04956960,0.01790263,0.03040227,0.00040031,0.33253318,-0.94309044,-0.03825230,-0.05270182,0.94178772,0.33205029,0.46079195,-0.00000000,-0.00000000,-0.00000000,1.00000000
210,track,1784510371,50978805,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000210.png,0.03464226,-0.02817558,0.44739231,0.63362604,0.02250173,-0.02424514,0.77293199,78.67089844,3.75608373,-0.51474553,8.12600327,-0.26158786,-0.87182832,0.99781191,0.06599475,0.00406010,0.03464226,-0.00896459,0.19585992,-0.98058975,-0.02817558,-0.06550909,0.97840852,0.19602217,0.44739231,-0.00000000,-0.00000000,-0.00000000,1.00000000
211,track,1784510371,100886942,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000211.png,0.03697255,-0.02693281,0.44595268,0.65758747,0.02353608,-0.02578134,0.75256902,82.27770233,3.97560763,-0.45090076,3.60229087,0.10554240,-0.20274334,0.99756294,0.06975821,0.00151827,0.03697255,-0.00785069,0.13382769,-0.99097234,-0.02693281,-0.06933179,0.98854625,0.13404842,0.44595268,-0.00000000,-0.00000000,-0.00000000,1.00000000
212,track,1784510371,150887977,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000212.png,0.03790868,-0.02295047,0.44245011,0.68459588,0.02497300,-0.02429592,0.72808963,86.47075653,3.99277616,-0.06815783,4.16654825,0.38063711,0.03419908,0.99757230,0.06957170,0.00309957,0.03790868,-0.00118669,0.06147594,-0.99810666,-0.02295047,-0.06963071,0.99568093,0.06140859,0.44245011,-0.00000000,-0.00000000,-0.00000000,1.00000000
213,track,1784510371,167550315,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000213.png,0.03679848,-0.02349444,0.44453833,0.68528259,0.01959975,-0.01920622,0.72776008,86.55463409,3.14430857,-0.06269676,0.08316401,-0.04681785,0.84718764,0.99849409,0.05481743,0.00220464,0.03679848,-0.00109262,0.06003741,-0.99819434,-0.02349444,-0.05485100,0.99668980,0.06000623,0.44453833,-0.00000000,-0.00000000,-0.00000000,1.00000000
214,track,1784510371,200878824,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000214.png,0.03726552,-0.02037101,0.44016695,0.69636267,0.02484649,-0.01752446,0.71704572,88.33964539,3.44203281,0.54371554,1.74872839,0.62209475,-0.26100758,0.99815118,0.05973569,0.01122556,0.03726552,0.00947237,0.02954341,-0.99951738,-0.02037101,-0.06003868,0.99777687,0.02892232,0.44016695,-0.00000000,-0.00000000,-0.00000000,1.00000000
215,track,1784510371,250989293,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000215.png,0.03753480,-0.02035558,0.44020933,0.69716358,0.02364873,-0.01617303,0.71633935,88.46147919,3.23499393,0.56257755,0.12072689,0.01279326,0.20749113,0.99835837,0.05614452,0.01133073,0.03753480,0.00980303,0.02740222,-0.99957514,-0.02035558,-0.05643130,0.99804640,0.02680621,0.44020933,-0.00000000,-0.00000000,-0.00000000,1.00000000
216,track,1784510371,300884604,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000216.png,0.03724901,-0.02059322,0.44013771,0.69824106,0.02224524,-0.01443775,0.71537131,88.62702942,2.98009634,0.59715813,0.16370621,0.02764568,0.25572786,0.99859339,0.05172148,0.01166535,0.03724901,0.01040809,0.02450153,-0.99964434,-0.02059322,-0.05198904,0.99836081,0.02392811,0.44013771,-0.00000000,-0.00000000,-0.00000000,1.00000000
217,track,1784510371,350877785,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000217.png,0.03689694,-0.02057290,0.43962169,0.69784945,0.02236295,-0.01608570,0.71571451,88.56468964,3.12196112,0.46973255,-0.05544210,-0.12383217,-0.14488482,0.99848229,0.05423716,0.00956037,0.03689694,0.00818612,0.02549450,-0.99964023,-0.02057290,-0.05446154,0.99820238,0.02501119,0.43962169,-0.00000000,-0.00000000,-0.00000000,1.00000000
218,track,1784510371,400875912,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000218.png,0.03742541,-0.02054294,0.43992794,0.69766301,0.02482004,-0.01733685,0.71578610,88.54769135,3.42385674,0.56324571,-0.02262573,0.10084801,-0.29947257,0.99816680,0.05945067,0.01134131,0.03742541,0.00981279,0.02593111,-0.99961436,-0.02054294,-0.05972201,0.99789417,0.02529958,0.43992794,-0.00000000,-0.00000000,-0.00000000,1.00000000
219,track,1784510371,450957019,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000219.png,0.03749418,-0.02109128,0.44008082,0.69954056,0.02454499,-0.01687006,0.71397191,88.84743500,3.36239624,0.58834159,0.29824054,0.02345398,0.06206914,0.99822587,0.05842960,0.01144648,0.03749418,0.01025064,0.02071632,-0.99973154,-0.02109128,-0.05865121,0.99807632,0.02008001,0.44008082,-0.00000000,-0.00000000,-0.00000000,1.00000000
220,track,1784510371,500886432,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000220.png,0.03789558,-0.02142658,0.44015610,0.70084924,0.02388421,-0.01802879,0.71268141,89.05413055,3.40045786,0.44658712,0.21507508,-0.14074290,-0.04091574,0.99820900,0.05917570,0.00877293,0.03789558,0.00778061,0.01697009,-0.99982446,-0.02142658,-0.05931435,0.99810308,0.01647866,0.44015610,-0.00000000,-0.00000000,-0.00000000,1.00000000
221,track,1784510371,550876873,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000221.png,0.03789237,-0.02162963,0.44044691,0.70055491,0.02078084,-0.02009526,0.71301270,88.99095154,3.31293607,0.02637720,-0.03890569,-0.42092466,0.08049085,0.99832875,0.05777227,0.00147853,0.03789237,0.00045960,0.01763751,-0.99984312,-0.02162963,-0.05778943,0.99817377,0.01758086,0.44044691,-0.00000000,-0.00000000,-0.00000000,1.00000000
222,track,1784510371,600884933,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000222.png,0.03792936,-0.02179762,0.44044968,0.70275486,0.02097346,-0.02043282,0.71082926,89.34623718,3.35574913,0.02465655,0.35535699,-0.00099449,-0.04284108,0.99828529,0.05852656,0.00109875,0.03792936,0.00042960,0.01143580,-0.99993336,-0.02179762,-0.05853540,0.99822021,0.01139046,0.44044968,-0.00000000,-0.00000000,-0.00000000,1.00000000
223,track,1784510371,650979930,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000223.png,0.03788916,-0.02163486,0.44013911,0.70065534,0.02082835,-0.01988113,0.71291870,89.00733948,3.29961181,0.04817586,-0.34029046,0.02280653,0.05639561,0.99834180,0.05753392,0.00183838,0.03788916,0.00083943,0.01737338,-0.99984765,-0.02163486,-0.05755726,0.99819219,0.01729568,0.44013911,-0.00000000,-0.00000000,-0.00000000,1.00000000
224,track,1784510371,700882494,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000224.png,0.03788549,-0.02219527,0.44029623,0.70218444,0.02254359,-0.01707436,0.71143335,89.26216888,3.21339989,0.42263338,0.23383193,0.37228927,0.09260123,0.99840045,0.05595373,0.00809801,0.03788549,0.00736468,0.01329091,-0.99988353,-0.02219527,-0.05605501,0.99834478,0.01285699,0.44029623,-0.00000000,-0.00000000,-0.00000000,1.00000000
225,track,1784510371,750887547,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000225.png,0.03795199,-0.02143863,0.44058049,0.70222181,0.01863988,-0.01939390,0.71144998,89.24984741,3.08171296,-0.08131910,0.01476726,-0.50490618,0.12507020,0.99855292,0.05377389,-0.00071478,0.03795199,-0.00141723,0.01301654,-0.99991328,-0.02143863,-0.05376011,0.99846816,0.01307335,0.44058049,-0.00000000,-0.00000000,-0.00000000,1.00000000
226,track,1784510371,800877509,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000226.png,0.03820630,-0.02125971,0.44011110,0.69957107,0.02100920,-0.02251334,0.71389925,88.83364105,3.52569008,-0.15786019,-0.41155538,-0.07060807,-0.44495007,0.99810344,0.06153904,-0.00150228,0.03820630,-0.00274996,0.02018658,-0.99979150,-0.02125971,-0.06149607,0.99790031,0.02031694,0.44011110,-0.00000000,-0.00000000,-0.00000000,1.00000000
227,track,1784510371,850976322,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000227.png,0.03811705,-0.02164942,0.44025129,0.70134395,0.01963720,-0.02122447,0.71223634,89.11262512,3.31031728,-0.15433194,0.27874514,-0.00089337,0.21539207,0.99832767,0.05777821,-0.00179850,0.03811705,-0.00268910,0.01533201,-0.99987787,-0.02164942,-0.05774379,0.99821144,0.01546114,0.44025129,-0.00000000,-0.00000000,-0.00000000,1.00000000
228,track,1784510371,917559862,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000228.png,0.03777704,-0.02174280,0.44005689,0.70157427,0.02007716,-0.02022264,0.71202642,89.15174866,3.26568699,-0.03599258,0.03235159,0.11741324,0.04643900,0.99837577,0.05696902,0.00021572,0.03777704,-0.00062717,0.01476905,-0.99988979,-0.02174280,-0.05696613,0.99826646,0.01478021,0.44005689,-0.00000000,-0.00000000,-0.00000000,1.00000000
229,track,1784510372,34213702,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000229.png,0.03752029,-0.02179720,0.43990207,0.70097810,0.01905801,-0.01914001,0.71267116,89.05135345,3.09533167,-0.03229762,-0.10063332,0.00113865,0.17038234,0.99854082,0.05399923,0.00033089,0.03752029,-0.00056288,0.01652647,-0.99986237,-0.02179720,-0.05399745,0.99840385,0.01653217,0.43990207,-0.00000000,-0.00000000,-0.00000000,1.00000000
230,track,1784510372,84241782,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000230.png,0.03795164,-0.02164207,0.44003505,0.70114505,0.01818380,-0.02112441,0.71247369,89.07440186,3.18346143,-0.26411191,0.03590080,-0.22999433,-0.09198296,0.99844617,0.05559980,-0.00371140,0.03795164,-0.00460249,0.01589851,-0.99986202,-0.02164207,-0.05553329,0.99832618,0.01612913,0.44003505,-0.00000000,-0.00000000,-0.00000000,1.00000000
231,track,1784510372,134217194,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000231.png,0.03790915,-0.02178381,0.44020349,0.70234334,0.02126358,-0.01901894,0.71126640,89.28134155,3.26554036,0.16145276,0.18268946,0.42611563,-0.07530069,0.99837220,0.05692340,0.00353267,0.03790915,0.00281330,0.01270372,-0.99991429,-0.02178381,-0.05696357,0.99829733,0.01252234,0.44020349,-0.00000000,-0.00000000,-0.00000000,1.00000000
232,track,1784510372,150874930,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000232.png,0.03790212,-0.02154735,0.44040918,0.70229197,0.01965105,-0.02061211,0.71131921,89.26547241,3.26232409,-0.09884144,-0.00107950,-0.25992239,-0.00008303,0.99837792,0.05692480,-0.00099489,0.03790212,-0.00172231,0.01272205,-0.99991661,-0.02154735,-0.05690753,0.99829704,0.01279889,0.44040918,-0.00000000,-0.00000000,-0.00000000,1.00000000
233,track,1784510372,234213149,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000233.png,0.03801858,-0.02149019,0.44021142,0.70110542,0.02037153,-0.01754590,0.71255058,89.07780457,3.07449460,0.20427950,-0.20394604,0.30022106,0.19164746,0.99855423,0.05356955,0.00442865,0.03801858,0.00356021,0.01628633,-0.99986005,-0.02149019,-0.05363430,0.99843091,0.01607150,0.44021142,-0.00000000,-0.00000000,-0.00000000,1.00000000
234,track,1784510372,250980747,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000234.png,0.03795439,-0.02161092,0.44009259,0.70064992,0.02163203,-0.01680278,0.71297926,89.01055908,3.11796451,0.36451864,-0.07598601,0.16064940,-0.04090489,0.99849933,0.05427270,0.00730082,0.03795439,0.00635259,0.01761433,-0.99982369,-0.02161092,-0.05439188,0.99837041,0.01724255,0.44009259,-0.00000000,-0.00000000,-0.00000000,1.00000000
235,track,1784510372,284222452,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000235.png,0.03819929,-0.02123092,0.44019523,0.70015174,0.01889793,-0.01847411,0.71350479,88.91783142,3.02872825,0.00572611,-0.07378410,-0.35980877,0.08297098,0.99860305,0.05282523,0.00109834,0.03819929,0.00009980,0.01889213,-0.99982047,-0.02123092,-0.05283666,0.99842465,0.01885990,0.44019523,-0.00000000,-0.00000000,-0.00000000,1.00000000
236,track,1784510372,334215460,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000236.png,0.03812701,-0.02149882,0.44028127,0.70077330,0.02164038,-0.02006238,0.71277350,89.03018951,3.38055205,0.09928610,0.10679708,0.09999473,-0.35000670,0.99825817,0.05892954,0.00273120,0.03812701,0.00172985,0.01702821,-0.99985242,-0.02149882,-0.05896752,0.99811643,0.01689605,0.44028127,-0.00000000,-0.00000000,-0.00000000,1.00000000
237,track,1784510372,384215098,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000237.png,0.03781402,-0.02156056,0.44015634,0.70067793,0.01984468,-0.01804827,0.71297324,89.00659943,3.07191277,0.11896186,-0.02469226,0.01439083,0.30892155,0.99856067,0.05354499,0.00300558,0.03781402,0.00207329,0.01744901,-0.99984455,-0.02156056,-0.05358930,0.99841255,0.01731233,0.44015634,-0.00000000,-0.00000000,-0.00000000,1.00000000
238,track,1784510372,434204623,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000238.png,0.03805090,-0.02152297,0.44014871,0.70151299,0.02242625,-0.01882996,0.71205485,89.15328217,3.34546208,0.26678842,0.13802049,0.15226471,-0.27096805,0.99828488,0.05828020,0.00551868,0.03805090,0.00464838,0.01504954,-0.99987477,-0.02152297,-0.05835615,0.99818647,0.01475227,0.44014871,-0.00000000,-0.00000000,-0.00000000,1.00000000
239,track,1784510372,484217770,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000239.png,0.03831812,-0.02144243,0.44025567,0.70170861,0.01960348,-0.02029029,0.71190524,89.17126465,3.23246145,-0.07907819,0.03746879,-0.34697762,0.10781937,0.99840796,0.05640103,-0.00056393,0.03831812,-0.00137798,0.01438637,-0.99989444,-0.02144243,-0.05638717,0.99830425,0.01444065,0.44025567,-0.00000000,-0.00000000,-0.00000000,1.00000000
240,track,1784510372,534223268,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000240.png,0.03804680,-0.02128150,0.44019020,0.70265424,0.02088460,-0.02058282,0.71092695,89.32958984,3.36059856,0.00477731,0.15337665,0.08552551,-0.12692419,0.99828023,0.05861474,0.00076977,0.03804680,0.00008324,0.01170609,-0.99993044,-0.02128150,-0.05861988,0.99821162,0.01168053,0.44019020,-0.00000000,-0.00000000,-0.00000000,1.00000000
241,track,1784510372,584245032,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000241.png,0.03810426,-0.02110896,0.44025442,0.70058495,0.01999151,-0.02073769,0.71298736,88.99210358,3.30001140,-0.08954179,-0.33208174,-0.09489412,0.05946907,0.99834049,0.05758259,-0.00054948,0.03810426,-0.00156021,0.01750077,-0.99984461,-0.02110896,-0.05756422,0.99818689,0.01756103,0.44025442,-0.00000000,-0.00000000,-0.00000000,1.00000000
242,track,1784510372,634217593,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000242.png,0.03769878,-0.02151651,0.44029364,0.70207858,0.01971572,-0.01992662,0.71154755,89.23141479,3.21238112,-0.03866650,0.23643002,0.04921708,0.08850183,0.99842834,0.05604111,0.00007738,0.03769878,-0.00067380,0.01337668,-0.99990928,-0.02151651,-0.05603725,0.99833840,0.01339290,0.44029364,-0.00000000,-0.00000000,-0.00000000,1.00000000
243,track,1784510372,700895410,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000243.png,0.03818003,-0.02105574,0.44023794,0.70038748,0.01898512,-0.02026563,0.71322250,88.95594788,3.17974949,-0.13279912,-0.27027404,-0.09444500,0.03135660,0.99845767,0.05550134,-0.00130620,0.03818003,-0.00231421,0.01809313,-0.99983257,-0.02105574,-0.05546861,0.99829417,0.01819315,0.44023794,-0.00000000,-0.00000000,-0.00000000,1.00000000
244,track,1784510372,750884979,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000244.png,0.03812721,-0.02111320,0.44001785,0.70048630,0.02348783,-0.01926517,0.71301901,88.99351501,3.46761417,0.31184065,0.01066356,0.44897032,-0.27984029,0.99815422,0.06037835,0.00650470,0.03812721,0.00543265,0.01789505,-0.99982399,-0.02111320,-0.06048433,0.99801457,0.01753348,0.44001785,-0.00000000,-0.00000000,-0.00000000,1.00000000
245,track,1784510372,800884013,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000245.png,0.03812831,-0.02180398,0.44011676,0.70195913,0.02344509,-0.01896402,0.71157867,89.23046112,3.43922710,0.34014460,0.23522276,0.02772150,0.02887144,0.99818122,0.05990343,0.00674226,0.03812831,0.00592592,0.01378701,-0.99988621,-0.02180398,-0.05998978,0.99810833,0.01340644,0.44011676,-0.00000000,-0.00000000,-0.00000000,1.00000000
246,track,1784510372,850986574,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000246.png,0.03820094,-0.02128773,0.44010419,0.70118076,0.01986196,-0.01905740,0.71245199,89.08751678,3.15438342,0.04007463,-0.12645544,-0.30344203,0.28074345,0.99848449,0.05500827,0.00157617,0.03820094,0.00069837,0.01596414,-0.99987119,-0.02128773,-0.05502656,0.99835759,0.01590104,0.44010419,-0.00000000,-0.00000000,-0.00000000,1.00000000
247,track,1784510372,900885838,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000247.png,0.03797965,-0.02192981,0.44013235,0.70123130,0.02369230,-0.01790215,0.71231520,89.11461639,3.37436223,0.44328654,0.00334752,0.40593639,-0.21363121,0.99823612,0.05873117,0.00864581,0.03797965,0.00772332,0.01590776,-0.99984252,-0.02192981,-0.05885967,0.99814636,0.01542557,0.44013235,-0.00000000,-0.00000000,-0.00000000,1.00000000
248,track,1784510372,950885067,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000248.png,0.03786258,-0.02172794,0.44019368,0.70197749,0.02176291,-0.01727991,0.71165681,89.22490692,3.16637063,0.34195581,0.11585996,-0.10440724,0.20639063,0.99845541,0.05514852,0.00671539,0.03786258,0.00595911,0.01385746,-0.99988508,-0.02172794,-0.05523546,0.99838126,0.01350687,0.44019368,-0.00000000,-0.00000000,-0.00000000,1.00000000
249,track,1784510373,887471,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000249.png,0.03753265,-0.02146661,0.44010565,0.70115685,0.02115639,-0.01873522,0.71244687,89.08969879,3.23423481,0.17054878,-0.12556821,-0.17023046,-0.07019528,0.99840260,0.05636323,0.00387311,0.03753265,0.00297189,0.01605556,-0.99986559,-0.02146661,-0.05641806,0.99828047,0.01586185,0.44010565,-0.00000000,-0.00000000,-0.00000000,1.00000000
250,track,1784510373,50983514,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000250.png,0.03790333,-0.02174379,0.43988711,0.70252180,0.01985856,-0.01839142,0.71114731,89.30358887,3.10037088,0.10005855,0.21767849,-0.07253545,0.13271834,0.99853450,0.05405978,0.00240414,0.03790333,0.00174379,0.01224929,-0.99992239,-0.02174379,-0.05408526,0.99846178,0.01213652,0.43988711,-0.00000000,-0.00000000,-0.00000000,1.00000000
251,track,1784510373,100890170,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000251.png,0.03808989,-0.02136043,0.44012862,0.70113117,0.02157426,-0.01840666,0.71246821,89.08759308,3.24196172,0.23093611,-0.22343223,0.13234793,-0.14000881,0.99839115,0.05648071,0.00493114,0.03808989,0.00402413,0.01615219,-0.99986041,-0.02136043,-0.05655270,0.99827230,0.01589837,0.44012862,-0.00000000,-0.00000000,-0.00000000,1.00000000
252,track,1784510373,150879594,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000252.png,0.03782199,-0.02187423,0.43998757,0.70168376,0.02028902,-0.02023310,0.71191216,89.17036438,3.28383088,-0.01926913,0.09708431,-0.24912661,-0.04588163,0.99835759,0.05728095,0.00049369,0.03782199,-0.00033576,0.01446064,-0.99989432,-0.02187423,-0.05728227,0.99825263,0.01445560,0.43998757,-0.00000000,-0.00000000,-0.00000000,1.00000000
253,track,1784510373,200878342,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000253.png,0.03796439,-0.02172851,0.44004953,0.70229173,0.02020654,-0.01844093,0.71136349,89.26808167,3.13277602,0.12308650,0.08991006,0.13990906,0.15307830,0.99850291,0.05461780,0.00284672,0.03796439,0.00214505,0.01289191,-0.99991357,-0.02172851,-0.05465000,0.99842328,0.01275493,0.44004953,-0.00000000,-0.00000000,-0.00000000,1.00000000
254,track,1784510373,251006332,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000254.png,0.03795286,-0.02150874,0.43998596,0.70247394,0.01943895,-0.01780739,0.71122104,89.29403687,3.01911211,0.11362664,0.02641741,-0.01092882,0.11352582,0.99860960,0.05264033,0.00263249,0.03795286,0.00198040,0.01242610,-0.99991983,-0.02150874,-0.05266904,0.99853539,0.01230405,0.43998596,-0.00000000,-0.00000000,-0.00000000,1.00000000
255,track,1784510373,300885884,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000255.png,0.03791626,-0.02133460,0.44027847,0.70240325,0.02134081,-0.01860528,0.71121597,89.29138184,3.23850441,0.20169619,-0.00766131,0.09059456,-0.21830454,0.99839628,0.05644407,0.00421921,0.03791626,0.00351463,0.01256676,-0.99991387,-0.02133460,-0.05649244,0.99832571,0.01234770,0.44027847,-0.00000000,-0.00000000,-0.00000000,1.00000000
256,track,1784510373,350877426,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000256.png,0.03775098,-0.02168060,0.44014397,0.70198429,0.01778253,-0.01947236,0.71170413,89.20803070,3.01802874,-0.15785949,-0.06443861,-0.36178783,0.21595047,0.99860859,0.05268282,-0.00202659,0.03775098,-0.00275134,0.01367748,-0.99990159,-0.02168060,-0.05265015,0.99851668,0.01380289,0.44014397,-0.00000000,-0.00000000,-0.00000000,1.00000000
257,track,1784510373,400883747,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000257.png,0.03789632,-0.02143111,0.44013298,0.70038468,0.02293988,-0.01980793,0.71312177,88.97424316,3.46644759,0.22284107,-0.25683892,0.38613361,-0.44320920,0.99816215,0.06038400,0.00497167,0.03789632,0.00388218,0.01813738,-0.99982691,-0.02143111,-0.06046398,0.99800944,0.01786910,0.44013298,-0.00000000,-0.00000000,-0.00000000,1.00000000
258,track,1784510373,450975670,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000258.png,0.03824487,-0.02151898,0.43990853,0.70136565,0.02072868,-0.01967799,0.71222842,89.12120056,3.27508259,0.06002685,0.15623140,-0.16598152,0.18840064,0.99836552,0.05710679,0.00192437,0.03824487,0.00104595,0.01539765,-0.99987984,-0.02151898,-0.05712981,0.99824834,0.01531223,0.43990853,-0.00000000,-0.00000000,-0.00000000,1.00000000
259,track,1784510373,500885526,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000259.png,0.03814233,-0.02128558,0.44017568,0.70091915,0.01909520,-0.01941723,0.71272063,89.04200745,3.12065077,-0.05222315,-0.07311781,-0.11447358,0.15267763,0.99851602,0.05444606,-0.00000053,0.03814233,-0.00091011,0.01667029,-0.99985957,-0.02128558,-0.05443867,0.99837661,0.01669460,0.44017568,-0.00000000,-0.00000000,-0.00000000,1.00000000
260,track,1784510373,550883255,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000260.png,0.03805950,-0.02153475,0.43990669,0.70222735,0.01628206,-0.01753860,0.71155047,89.24152374,2.73995399,-0.12001019,0.20270941,-0.07410052,0.37949789,0.99885392,0.04782618,-0.00146097,0.03805950,-0.00209218,0.01313793,-0.99991047,-0.02153475,-0.04780296,0.99876833,0.01322243,0.43990669,-0.00000000,-0.00000000,-0.00000000,1.00000000
